sequence,cell_id,task_id,pair_id,pair_variant,source_pool_view_id,tool_pool_size,pool_repeat,method,selected_tool_id,transport_accepted,exactly_one_tool_call,arguments_json_valid,arguments_exact,primary_endpoint_hit,family_hit,alternative_hit,scientific_hit,primary_end_to_end,scientific_end_to_end,finish_reason,tool_call_count,provider_error,error_type,reasoning_content_observed,api_latency_ms,model_run_repeat,repeat_unit_id
145,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-CU_NH3_4_SO4-ELEMENTS,PAIR-A002-A003-CU_NH3_4_SO4,element_stoichiometry,A002-A003-17-A-LEXICAL8-V1,17,A,lexical_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,916.6037,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-LEXICAL_TOP5-V2
146,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-CU_NH3_4_SO4-ELEMENTS,PAIR-A002-A003-CU_NH3_4_SO4,element_stoichiometry,A002-A003-17-A-LEXICAL8-V1,17,A,dense_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,583.0182,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-DENSE_TOP5-V2
147,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-CU_NH3_4_SO4-ELEMENTS,PAIR-A002-A003-CU_NH3_4_SO4,element_stoichiometry,A002-A003-17-A-LEXICAL8-V1,17,A,hierarchical,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,651.9185,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-HIERARCHICAL-V2
148,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-CU_NH3_4_SO4-ELEMENTS,PAIR-A002-A003-CU_NH3_4_SO4,element_stoichiometry,A002-A003-17-B-LEXICAL8-V1,17,B,lexical_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1091.0382,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-LEXICAL_TOP5-V2
149,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-CU_NH3_4_SO4-ELEMENTS,PAIR-A002-A003-CU_NH3_4_SO4,element_stoichiometry,A002-A003-17-B-LEXICAL8-V1,17,B,dense_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1061.9225,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-DENSE_TOP5-V2
150,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-CU_NH3_4_SO4-ELEMENTS,PAIR-A002-A003-CU_NH3_4_SO4,element_stoichiometry,A002-A003-17-B-LEXICAL8-V1,17,B,hierarchical,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,783.7922,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-HIERARCHICAL-V2
151,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-CU_NH3_4_SO4-ELEMENTS,PAIR-A002-A003-CU_NH3_4_SO4,element_stoichiometry,A002-A003-120-A-LEXICAL8-V1,120,A,lexical_top5,,True,False,False,False,False,False,False,False,False,False,tool_calls,2,,multiple_tool_calls,False,1047.7744,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-LEXICAL_TOP5-V2
152,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-CU_NH3_4_SO4-ELEMENTS,PAIR-A002-A003-CU_NH3_4_SO4,element_stoichiometry,A002-A003-120-A-LEXICAL8-V1,120,A,dense_top5,,True,False,False,False,False,False,False,False,False,False,tool_calls,2,,multiple_tool_calls,False,1121.5407,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-DENSE_TOP5-V2
153,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-CU_NH3_4_SO4-ELEMENTS,PAIR-A002-A003-CU_NH3_4_SO4,element_stoichiometry,A002-A003-120-A-LEXICAL8-V1,120,A,hierarchical,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1086.449,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-HIERARCHICAL-V2
154,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-CU_NH3_4_SO4-ELEMENTS,PAIR-A002-A003-CU_NH3_4_SO4,element_stoichiometry,A002-A003-120-B-LEXICAL8-V1,120,B,lexical_top5,,True,False,False,False,False,False,False,False,False,False,tool_calls,2,,multiple_tool_calls,False,1116.3836,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-LEXICAL_TOP5-V2
155,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-CU_NH3_4_SO4-ELEMENTS,PAIR-A002-A003-CU_NH3_4_SO4,element_stoichiometry,A002-A003-120-B-LEXICAL8-V1,120,B,dense_top5,,True,False,False,False,False,False,False,False,False,False,tool_calls,2,,multiple_tool_calls,False,1186.9179,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-DENSE_TOP5-V2
156,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-CU_NH3_4_SO4-ELEMENTS,PAIR-A002-A003-CU_NH3_4_SO4,element_stoichiometry,A002-A003-120-B-LEXICAL8-V1,120,B,hierarchical,,True,False,False,False,False,False,False,False,False,False,tool_calls,2,,multiple_tool_calls,False,1330.3444,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-HIERARCHICAL-V2
157,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-CU_NH3_4_SO4-MOLAR-MASS,PAIR-A002-A003-CU_NH3_4_SO4,molar_mass,A002-A003-17-A-LEXICAL8-V1,17,A,lexical_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,984.4061,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-LEXICAL_TOP5-V2
158,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-CU_NH3_4_SO4-MOLAR-MASS,PAIR-A002-A003-CU_NH3_4_SO4,molar_mass,A002-A003-17-A-LEXICAL8-V1,17,A,dense_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,995.0894,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-DENSE_TOP5-V2
159,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-CU_NH3_4_SO4-MOLAR-MASS,PAIR-A002-A003-CU_NH3_4_SO4,molar_mass,A002-A003-17-A-LEXICAL8-V1,17,A,hierarchical,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,929.5468,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-HIERARCHICAL-V2
160,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-CU_NH3_4_SO4-MOLAR-MASS,PAIR-A002-A003-CU_NH3_4_SO4,molar_mass,A002-A003-17-B-LEXICAL8-V1,17,B,lexical_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,773.8281,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-LEXICAL_TOP5-V2
161,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-CU_NH3_4_SO4-MOLAR-MASS,PAIR-A002-A003-CU_NH3_4_SO4,molar_mass,A002-A003-17-B-LEXICAL8-V1,17,B,dense_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,762.0929,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-DENSE_TOP5-V2
162,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-CU_NH3_4_SO4-MOLAR-MASS,PAIR-A002-A003-CU_NH3_4_SO4,molar_mass,A002-A003-17-B-LEXICAL8-V1,17,B,hierarchical,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,850.3346,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-HIERARCHICAL-V2
163,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-CU_NH3_4_SO4-MOLAR-MASS,PAIR-A002-A003-CU_NH3_4_SO4,molar_mass,A002-A003-120-A-LEXICAL8-V1,120,A,lexical_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,999.8702,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-LEXICAL_TOP5-V2
164,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-CU_NH3_4_SO4-MOLAR-MASS,PAIR-A002-A003-CU_NH3_4_SO4,molar_mass,A002-A003-120-A-LEXICAL8-V1,120,A,dense_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,730.9422,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-DENSE_TOP5-V2
165,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-CU_NH3_4_SO4-MOLAR-MASS,PAIR-A002-A003-CU_NH3_4_SO4,molar_mass,A002-A003-120-A-LEXICAL8-V1,120,A,hierarchical,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,814.878,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-HIERARCHICAL-V2
166,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-CU_NH3_4_SO4-MOLAR-MASS,PAIR-A002-A003-CU_NH3_4_SO4,molar_mass,A002-A003-120-B-LEXICAL8-V1,120,B,lexical_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,955.4694,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-LEXICAL_TOP5-V2
167,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-CU_NH3_4_SO4-MOLAR-MASS,PAIR-A002-A003-CU_NH3_4_SO4,molar_mass,A002-A003-120-B-LEXICAL8-V1,120,B,dense_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,776.5336,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-DENSE_TOP5-V2
168,A002-A003-TOP5-R2-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-CU_NH3_4_SO4-MOLAR-MASS,PAIR-A002-A003-CU_NH3_4_SO4,molar_mass,A002-A003-120-B-LEXICAL8-V1,120,B,hierarchical,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,979.7694,R2,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-HIERARCHICAL-V2
169,A002-A003-TOP5-R2-E3-MP-FES-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-FES-ELEMENTS,PAIR-A002-A003-FES,element_stoichiometry,A002-A003-17-A-LEXICAL8-V1,17,A,lexical_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,989.9386,R2,A002-A003-TOP5-R1-E3-MP-FES-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-LEXICAL_TOP5-V2
170,A002-A003-TOP5-R2-E3-MP-FES-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-FES-ELEMENTS,PAIR-A002-A003-FES,element_stoichiometry,A002-A003-17-A-LEXICAL8-V1,17,A,dense_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1130.0813,R2,A002-A003-TOP5-R1-E3-MP-FES-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-DENSE_TOP5-V2
171,A002-A003-TOP5-R2-E3-MP-FES-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-FES-ELEMENTS,PAIR-A002-A003-FES,element_stoichiometry,A002-A003-17-A-LEXICAL8-V1,17,A,hierarchical,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1149.3959,R2,A002-A003-TOP5-R1-E3-MP-FES-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-HIERARCHICAL-V2
172,A002-A003-TOP5-R2-E3-MP-FES-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-FES-ELEMENTS,PAIR-A002-A003-FES,element_stoichiometry,A002-A003-17-B-LEXICAL8-V1,17,B,lexical_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1113.0623,R2,A002-A003-TOP5-R1-E3-MP-FES-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-LEXICAL_TOP5-V2
173,A002-A003-TOP5-R2-E3-MP-FES-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-FES-ELEMENTS,PAIR-A002-A003-FES,element_stoichiometry,A002-A003-17-B-LEXICAL8-V1,17,B,dense_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1114.7516,R2,A002-A003-TOP5-R1-E3-MP-FES-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-DENSE_TOP5-V2
174,A002-A003-TOP5-R2-E3-MP-FES-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-FES-ELEMENTS,PAIR-A002-A003-FES,element_stoichiometry,A002-A003-17-B-LEXICAL8-V1,17,B,hierarchical,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1082.2603,R2,A002-A003-TOP5-R1-E3-MP-FES-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-HIERARCHICAL-V2
175,A002-A003-TOP5-R2-E3-MP-FES-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-FES-ELEMENTS,PAIR-A002-A003-FES,element_stoichiometry,A002-A003-120-A-LEXICAL8-V1,120,A,lexical_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,865.9965,R2,A002-A003-TOP5-R1-E3-MP-FES-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-LEXICAL_TOP5-V2
176,A002-A003-TOP5-R2-E3-MP-FES-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-FES-ELEMENTS,PAIR-A002-A003-FES,element_stoichiometry,A002-A003-120-A-LEXICAL8-V1,120,A,dense_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,869.5912,R2,A002-A003-TOP5-R1-E3-MP-FES-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-DENSE_TOP5-V2
177,A002-A003-TOP5-R2-E3-MP-FES-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-FES-ELEMENTS,PAIR-A002-A003-FES,element_stoichiometry,A002-A003-120-A-LEXICAL8-V1,120,A,hierarchical,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,974.5183,R2,A002-A003-TOP5-R1-E3-MP-FES-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-HIERARCHICAL-V2
178,A002-A003-TOP5-R2-E3-MP-FES-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-FES-ELEMENTS,PAIR-A002-A003-FES,element_stoichiometry,A002-A003-120-B-LEXICAL8-V1,120,B,lexical_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,861.4934,R2,A002-A003-TOP5-R1-E3-MP-FES-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-LEXICAL_TOP5-V2
179,A002-A003-TOP5-R2-E3-MP-FES-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-FES-ELEMENTS,PAIR-A002-A003-FES,element_stoichiometry,A002-A003-120-B-LEXICAL8-V1,120,B,dense_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1132.91,R2,A002-A003-TOP5-R1-E3-MP-FES-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-DENSE_TOP5-V2
180,A002-A003-TOP5-R2-E3-MP-FES-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-FES-ELEMENTS,PAIR-A002-A003-FES,element_stoichiometry,A002-A003-120-B-LEXICAL8-V1,120,B,hierarchical,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,911.2626,R2,A002-A003-TOP5-R1-E3-MP-FES-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-HIERARCHICAL-V2
181,A002-A003-TOP5-R2-E3-MP-FES-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-FES-MOLAR-MASS,PAIR-A002-A003-FES,molar_mass,A002-A003-17-A-LEXICAL8-V1,17,A,lexical_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1136.858,R2,A002-A003-TOP5-R1-E3-MP-FES-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-LEXICAL_TOP5-V2
182,A002-A003-TOP5-R2-E3-MP-FES-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-FES-MOLAR-MASS,PAIR-A002-A003-FES,molar_mass,A002-A003-17-A-LEXICAL8-V1,17,A,dense_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1041.7721,R2,A002-A003-TOP5-R1-E3-MP-FES-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-DENSE_TOP5-V2
183,A002-A003-TOP5-R2-E3-MP-FES-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-FES-MOLAR-MASS,PAIR-A002-A003-FES,molar_mass,A002-A003-17-A-LEXICAL8-V1,17,A,hierarchical,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,922.0551,R2,A002-A003-TOP5-R1-E3-MP-FES-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-HIERARCHICAL-V2
184,A002-A003-TOP5-R2-E3-MP-FES-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-FES-MOLAR-MASS,PAIR-A002-A003-FES,molar_mass,A002-A003-17-B-LEXICAL8-V1,17,B,lexical_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1275.3157,R2,A002-A003-TOP5-R1-E3-MP-FES-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-LEXICAL_TOP5-V2
185,A002-A003-TOP5-R2-E3-MP-FES-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-FES-MOLAR-MASS,PAIR-A002-A003-FES,molar_mass,A002-A003-17-B-LEXICAL8-V1,17,B,dense_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1131.7386,R2,A002-A003-TOP5-R1-E3-MP-FES-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-DENSE_TOP5-V2
186,A002-A003-TOP5-R2-E3-MP-FES-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-FES-MOLAR-MASS,PAIR-A002-A003-FES,molar_mass,A002-A003-17-B-LEXICAL8-V1,17,B,hierarchical,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,934.3474,R2,A002-A003-TOP5-R1-E3-MP-FES-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-HIERARCHICAL-V2
187,A002-A003-TOP5-R2-E3-MP-FES-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-FES-MOLAR-MASS,PAIR-A002-A003-FES,molar_mass,A002-A003-120-A-LEXICAL8-V1,120,A,lexical_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,931.7037,R2,A002-A003-TOP5-R1-E3-MP-FES-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-LEXICAL_TOP5-V2
188,A002-A003-TOP5-R2-E3-MP-FES-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-FES-MOLAR-MASS,PAIR-A002-A003-FES,molar_mass,A002-A003-120-A-LEXICAL8-V1,120,A,dense_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,986.8853,R2,A002-A003-TOP5-R1-E3-MP-FES-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-DENSE_TOP5-V2
189,A002-A003-TOP5-R2-E3-MP-FES-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-FES-MOLAR-MASS,PAIR-A002-A003-FES,molar_mass,A002-A003-120-A-LEXICAL8-V1,120,A,hierarchical,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1030.791,R2,A002-A003-TOP5-R1-E3-MP-FES-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-HIERARCHICAL-V2
190,A002-A003-TOP5-R2-E3-MP-FES-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-FES-MOLAR-MASS,PAIR-A002-A003-FES,molar_mass,A002-A003-120-B-LEXICAL8-V1,120,B,lexical_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,972.1996,R2,A002-A003-TOP5-R1-E3-MP-FES-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-LEXICAL_TOP5-V2
191,A002-A003-TOP5-R2-E3-MP-FES-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-FES-MOLAR-MASS,PAIR-A002-A003-FES,molar_mass,A002-A003-120-B-LEXICAL8-V1,120,B,dense_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,926.4703,R2,A002-A003-TOP5-R1-E3-MP-FES-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-DENSE_TOP5-V2
192,A002-A003-TOP5-R2-E3-MP-FES-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-FES-MOLAR-MASS,PAIR-A002-A003-FES,molar_mass,A002-A003-120-B-LEXICAL8-V1,120,B,hierarchical,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,912.2205,R2,A002-A003-TOP5-R1-E3-MP-FES-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-HIERARCHICAL-V2
193,A002-A003-TOP5-R3-E3-MP-FE2O3-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-FE2O3-ELEMENTS,PAIR-A002-A003-FE2O3,element_stoichiometry,A002-A003-17-A-LEXICAL8-V1,17,A,lexical_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,808.8039,R3,A002-A003-TOP5-R1-E3-MP-FE2O3-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-LEXICAL_TOP5-V2
194,A002-A003-TOP5-R3-E3-MP-FE2O3-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-FE2O3-ELEMENTS,PAIR-A002-A003-FE2O3,element_stoichiometry,A002-A003-17-A-LEXICAL8-V1,17,A,dense_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,926.5302,R3,A002-A003-TOP5-R1-E3-MP-FE2O3-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-DENSE_TOP5-V2
195,A002-A003-TOP5-R3-E3-MP-FE2O3-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-FE2O3-ELEMENTS,PAIR-A002-A003-FE2O3,element_stoichiometry,A002-A003-17-A-LEXICAL8-V1,17,A,hierarchical,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1147.9826,R3,A002-A003-TOP5-R1-E3-MP-FE2O3-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-HIERARCHICAL-V2
